"countrycode","country","year","polity5","democracy","gdppc","gdppc_growth","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","oda","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_libdem","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"GUY","GUYANA",1976,1,0,604.105267775602,-8.99284118978175,98.9643096923828,NA,83.8183975219727,82.1232223510742,86.89338,20.7728192940762,NA,NA,NA,NA,752253,50.2283141443105,NA,38.5001320306311,NA,20.8923954754752,86085159.3017578,NA,NA,NA,NA,NA,NA,NA,60.449,58.163,62.982,NA,NA,NA,NA,8.35260115606936,"Americas","South America",0.565,0.515,0.213,-0.243,0.467,1.387,-0.414,1.087,-0.067,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.199,0.576,-0.629,-0.578,0.574,-0.9,-0.669,-0.296,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.587
"GUY","GUYANA",1977,1,0,592.99759837818,-1.83869765584431,106.520492553711,NA,93.5309219360352,91.0979232788086,91.75515,18.7427758513381,NA,NA,NA,NA,758654,50.2446438033675,NA,39.5305414777274,NA,27.7020835176511,42479393.0053711,NA,NA,NA,NA,NA,NA,NA,60.558,58.231,63.145,NA,NA,NA,NA,6.07458292443572,"Americas","South America",0.558,0.515,0.009,-0.243,0.467,1.387,0.346,1.087,-0.067,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.198,0.576,-0.629,-0.578,0.574,-0.9,-0.669,-0.296,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.587
"GUY","GUYANA",1978,0,0,663.208586084495,11.8400121515397,104.421966552734,NA,89.4911422729492,89.3409729003906,NA,20.2413820304488,NA,NA,NA,NA,764586,50.2611220466004,NA,38.5028003470853,NA,25.6470296310827,93285552.9785156,NA,NA,NA,NA,NA,NA,NA,60.646,58.3,63.254,NA,NA,NA,NA,3.89084507042253,"Americas","South America",0.553,0.433,0.009,-0.243,0.467,1.387,0.346,1.087,-0.067,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.197,0.576,-0.629,-0.578,0.574,-0.9,-0.669,-0.296,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.587
"GUY","GUYANA",1979,0,0,688.827652838343,3.86289732844082,103.484870910645,NA,96.0177764892578,88.1865005493164,88.68043,19.8702963577407,NA,NA,NA,NA,770062,50.2780295612561,NA,38.8432244928738,NA,26.4070824627091,87640342.7124023,NA,NA,NA,NA,NA,NA,NA,60.735,58.372,63.363,NA,NA,NA,NA,3.71501272264631,"Americas","South America",0.553,0.433,0.009,-0.243,0.467,1.387,0.346,1.087,-0.067,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.197,0.576,-0.629,-0.578,0.574,-0.9,-0.669,-0.296,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.587
"GUY","GUYANA",1980,-7,0,778.958814102357,13.0847187816321,99.4510726928711,NA,87.4952926635742,83.4521408081055,NA,20.6896551724138,NA,NA,NA,NA,774367,50.2947568788443,NA,36.2068965517241,0,24.5578372972811,72085723.8769531,NA,NA,NA,NA,NA,NA,NA,60.808,58.451,63.425,NA,NA,NA,NA,3.70026525198939,"Americas","South America",0.553,0.433,0.009,-0.243,0.467,0.958,0.346,1.087,-0.067,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.181,0.631,-0.806,-0.578,1.056,-1.817,-1.194,-1.161,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.587
"GUY","GUYANA",1981,-7,0,734.567458871119,-5.69880646159617,98.9629592895508,NA,NA,NA,NA,18.7852234680791,NA,NA,NA,NA,776453,50.3112869532516,NA,39.9499085754482,0,23.0617612791376,138018142.700195,NA,NA,NA,NA,NA,NA,NA,60.91,58.53,63.555,NA,NA,NA,NA,3.9448966812774,"Americas","South America",0.43,0.357,-0.552,-1.361,-0.71,0.835,0.049,0.628,-1.269,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.175,0.602,-0.806,-0.578,1.056,-1.817,-0.412,-1.161,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.551
"GUY","GUYANA",1982,-7,0,620.564636570569,-15.5197212895531,99.9077835083008,NA,90.0028381347656,89.3659591674805,88.87672,20.1936376210235,NA,NA,NA,NA,776712,50.3286293100008,NA,41.2171507607192,0,34.1638708738059,69562675.4760742,NA,NA,NA,NA,NA,NA,NA,61.01,58.606,63.677,NA,NA,NA,NA,5.12655601659751,"Americas","South America",0.43,0.357,-0.552,-1.361,-0.71,0.835,0.049,0.628,-1.269,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.175,0.602,-0.806,-0.578,1.056,-1.817,-0.412,-1.161,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.551
"GUY","GUYANA",1983,-7,0,630.672779209107,1.62886217532452,99.0197677612305,NA,NA,NA,NA,19.8228882833787,NA,NA,NA,NA,775891,50.3474070455773,NA,43.3242506811989,0,17.9846923209055,42516445.1599121,NA,NA,NA,NA,NA,NA,NA,61.157,58.728,63.847,NA,NA,NA,NA,4.51634877384196,"Americas","South America",0.43,0.357,-0.552,-1.361,-0.71,0.835,0.049,0.628,-1.269,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.175,0.602,-0.806,-0.578,1.056,-1.817,-0.412,-1.161,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.551
"GUY","GUYANA",1984,-7,0,565.33443558244,-10.3601020657026,97.6733627319336,NA,NA,NA,NA,20.8659037362656,NA,NA,NA,NA,774111,50.3676480086809,NA,42.9945855084434,0,24.2608517449921,26314218.5211182,NA,NA,NA,NA,NA,NA,NA,61.255,58.793,63.98,NA,NA,NA,NA,4.67470588235294,"Americas","South America",0.43,0.357,-0.552,-1.361,-0.71,0.835,0.049,0.628,-1.269,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.177,0.602,-0.806,-0.578,1.056,-1.817,-0.412,-1.161,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.551
"GUY","GUYANA",1985,-7,0,587.818395225034,3.97710774851875,96.1999664306641,NA,NA,NA,NA,22.5128205128205,NA,NA,NA,NA,771477,50.3883454874928,NA,40.7179487179487,0,20.6803296768791,27263757.7056885,NA,NA,NA,NA,NA,3.49200010299683,NA,61.379,58.897,64.123,NA,NA,NA,NA,8.43686354378819,"Americas","South America",0.43,0.357,-0.552,-1.361,-0.71,0.835,0.049,0.628,-1.269,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.177,0.585,-0.806,-0.578,1.055,-1.817,-0.412,-0.462,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.549
"GUY","GUYANA",1986,-7,0,657.014000212061,11.7715957086605,95.6669006347656,NA,NA,NA,NA,22.5806462018731,NA,NA,NA,NA,768098,50.4097133438702,NA,39.1244211578074,0,19.9741133715558,54379478.4545898,NA,NA,NA,NA,NA,NA,NA,61.521,59.058,64.233,NA,NA,NA,NA,5.35585585585586,"Americas","South America",0.584,0.425,0.569,0.218,0.711,1.077,0.498,0.754,0.42,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.201,0.572,-0.806,-0.578,1.055,-1.642,-0.282,-0.462,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.519
"GUY","GUYANA",1987,-7,0,464.052566270711,-29.3694554269877,96.7939071655273,NA,87.4220428466797,89.222053527832,NA,25.8705028526474,NA,NA,NA,NA,764120,50.4319342093726,NA,34.5035903739974,0,28.2397691185205,51169715.8813477,NA,NA,NA,NA,NA,NA,NA,61.698,59.2,64.447,NA,NA,NA,NA,3.08608876973488,"Americas","South America",0.612,0.51,0.756,0.218,0.711,1.077,0.498,0.911,0.42,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.205,0.572,-0.806,-0.578,1.055,-1.642,-0.282,-0.462,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.519
"GUY","GUYANA",1988,-7,0,544.715209244099,17.3822210750005,100.775810241699,NA,NA,NA,NA,22.619623552915,NA,NA,NA,NA,759663,50.4547411154683,NA,38.6176906384169,0,18.5224501012977,44284351.348877,NA,NA,NA,NA,NA,NA,NA,61.849,59.318,64.632,NA,NA,NA,NA,2.66376601401982,"Americas","South America",0.612,0.51,0.756,0.218,0.711,1.077,0.498,0.911,0.42,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.209,0.572,-0.806,-0.578,1.055,-1.642,-0.282,-0.462,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.519
"GUY","GUYANA",1989,-7,0,503.109019103922,-7.63815466028825,105.910491943359,NA,NA,NA,NA,35.0629265283404,NA,NA,NA,NA,754865,50.4798871321362,NA,26.9119086299269,0,20.7123497317619,74391304.0161133,NA,NA,NA,NA,NA,NA,NA,62.054,59.511,64.842,NA,NA,NA,NA,1.5837366892546,"Americas","South America",0.641,0.571,0.756,0.218,0.711,1.077,0.498,0.911,0.42,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.21,0.563,-0.806,-0.193,1.055,-1.642,-0.282,-0.462,0.474,1.664,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.519
"GUY","GUYANA",1990,-7,0,528.851095342994,5.116600033313,NA,NA,NA,NA,NA,38.1295897145071,NA,NA,0,NA,749894,50.508338511843,68.2106018066406,32.6651783976449,0,23.1365302885403,259206817.626953,NA,NA,NA,NA,NA,NA,NA,62.254,59.68,65.073,NA,NA,NA,NA,0.905828279604213,"Americas","South America",0.74,1.032,0.756,0.896,1.875,1.077,1.137,0.987,0.42,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.219,0.584,-0.806,-0.193,1.055,-1.642,-0.282,-0.462,0.474,0.901,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.519
"GUY","GUYANA",1991,-7,0,466.039938988882,-11.8769076791597,97.1771926879883,NA,NA,NA,91.87291,40.5225068008007,NA,NA,NA,NA,747861,50.5281061587648,68.8886947631836,25.5504799055587,0,29.8570477664161,197166595.458984,NA,NA,NA,NA,NA,NA,NA,62.463,59.854,65.315,NA,NA,NA,NA,0.582892778319561,"Americas","South America",0.74,1.032,0.756,0.896,1.875,1.077,1.137,0.987,0.42,0,0,0.333,0.333,0.333,0,0.667,0,0,0,0,0.333,0,0,0.216,0.584,-0.806,-0.193,1.055,-1.642,-0.282,-0.462,0.474,0.901,1.473,0.494,1.348,-0.142,0.109,-1.436,-1.943,-0.581,0.519
"GUY","GUYANA",1992,6,1,498.156636569954,6.89140455445777,94.4392623901367,NA,91.8593902587891,94.6763305664062,89.64668,43.7946676937562,NA,NA,NA,NA,749911,50.5098605034464,69.5662689208984,26.1265887790474,0,25.5130840660498,106748634.338379,NA,NA,NA,NA,NA,NA,NA,62.816,60.005,65.922,NA,0.315373539924622,NA,NA,0.969692301108401,"Americas","South America",0.761,1.369,1.154,0.896,0.874,1.077,0.663,0.987,0.42,0,0,0.409,0.409,0.258,0,0.742,0,0,0,0,0.333,0,0,0.256,0.542,-0.806,0.887,1.367,-1.642,-0.282,-0.462,0.474,0.901,1.473,0.494,1.348,-0.142,0.109,-0.762,-1.943,-0.581,0.517
"GUY","GUYANA",1993,6,1,603.084316652805,21.0631902458086,93.3258514404297,NA,90.333137512207,95.6109619140625,88.06664,36.6788444624856,NA,NA,NA,NA,752965,50.4627047242631,72.376631,23.5454299438468,0,31.6638578690229,141257675.170898,NA,NA,NA,NA,NA,3.0999999046,NA,63.016,60.249,66.055,NA,NA,NA,NA,0.950952235978621,"Americas","South America",0.717,1.798,0.391,-0.167,-0.343,0.829,-0.016,1.276,-0.252,0,0,0.667,0.667,0,0,1,0,0.333,0,0,0.333,0,0,0.3,0.507,-0.806,1.442,1.367,-0.498,-0.211,-0.462,0.474,0.901,1.473,0.494,1.348,-0.142,0.109,-0.762,-1.943,-0.581,0.51
"GUY","GUYANA",1994,6,1,715.611525201717,18.6586196062024,93.8370819091797,NA,NA,NA,NA,37.9503478599631,NA,NA,NA,NA,755822,50.4147801995708,70.9091949462891,22.2424224212366,0,32.9297314196524,104269447.32666,NA,NA,NA,NA,NA,NA,NA,63.007,60.208,66.086,NA,NA,NA,NA,1.00593672094627,"Americas","South America",0.717,1.798,0.391,-0.881,-0.343,0.829,-1.034,1.276,-0.252,0,0,0.667,0.667,0,0,1,0,0.333,0,0,0.333,0,0,0.305,0.491,-0.806,1.442,1.367,-0.498,-0.211,0.333,0.474,0.523,1.473,0.494,1.348,-0.142,0.109,-0.762,-1.943,-0.581,0.51
"GUY","GUYANA",1995,6,1,819.668541584905,14.5409922448994,95.5395584106445,NA,83.1364135742188,81.3293075561523,89.89822,40.8582643553404,NA,NA,NA,NA,758388,50.3671608294974,71.5684204101563,21.8792119862111,0,33.5901679902301,96054916.3818359,NA,NA,NA,NA,NA,3.1,NA,62.668,59.83,65.805,NA,NA,NA,NA,0.915520386083765,"Americas","South America",0.717,1.798,0.391,-0.881,-0.343,0.829,-1.034,1.276,-0.252,0,0,0.667,0.667,0,0,1,0,0.333,0,0,0.333,0,0,0.305,0.491,-0.806,1.442,1.367,-0.498,-0.211,0.333,0.474,0.523,1.473,0.494,1.348,-0.142,0.109,-0.762,-1.943,-0.581,0.51
"GUY","GUYANA",1996,6,1,927.523847211669,13.1584049106259,95.7617263793945,NA,83.561637878418,88.6296997070312,88.43708,37.7689587112219,NA,NA,0.0659,NA,760526,50.3209620709877,72.2154083251953,22.6779343595692,0,29.7871121101737,122406280.517578,NA,NA,NA,NA,NA,3.8699998856,NA,62.691,59.737,65.984,NA,NA,NA,NA,0.78783093358105,"Americas","South America",0.717,1.798,0.391,-0.881,-0.343,1.178,-1.034,1.276,-0.252,0,0,0.667,0.667,0,0,1,0,0.333,0,0,0.333,0,0,0.305,0.491,-0.806,1.442,1.367,-0.498,-0.211,0.333,0.474,0.523,1.473,0.494,1.348,-0.142,0.109,-0.762,-1.943,-0.581,0.51
"GUY","GUYANA",1997,6,1,982.804753805587,5.96005232211592,96.5927429199219,NA,86.5451889038086,87.1356506347656,NA,36.3533243799035,NA,NA,0.132,NA,762245,50.2771418638364,72.8471069335938,25.9238076822731,0,25.9860553220399,336962036.132813,NA,NA,NA,NA,NA,NA,NA,62.879,59.816,66.319,NA,NA,NA,NA,NA,"Americas","South America",0.717,1.798,0.391,-0.881,-0.343,1.178,-0.923,1.276,-0.252,0,0,0.667,0.667,0,0,1,0,0.333,0,0,0.333,0,0,0.309,0.548,-0.806,1.442,1.363,-1.653,-1.476,0.475,0.474,0.523,1.473,0.494,1.348,-0.142,0.109,-0.762,-1.943,-0.581,0.51
"GUY","GUYANA",1998,6,1,939.685488169724,-4.3873684441287,NA,NA,NA,NA,NA,33.9058533127603,NA,NA,0.264,NA,763586,50.2343550488813,73.4604415893555,28.9900184617783,0,17.722998963462,111863426.208496,NA,NA,NA,NA,NA,NA,NA,63.429,60.336,66.898,NA,NA,NA,NA,NA,"Americas","South America",0.783,1.798,0.539,1.156,0.953,1.893,-1.794,1.276,1.148,0,0,0.667,0.667,0,0,1,0,0.333,0,0,0.333,0,0,0.345,0.543,-0.806,1.442,1.363,-1.653,-0.773,0.475,0.288,0.523,0.951,0.494,1.348,0.171,0.109,-0.762,-1.943,-0.581,0.49
"GUY","GUYANA",1999,6,1,908.790631391797,-3.28778694221431,98.3171615600586,NA,98.3259124755859,96.7412719726562,NA,35.0139494280703,NA,NA,0.4,NA,764483,50.190390106778,74.0523681640625,30.0707560596224,0,17.7830510415321,86666007.9956055,NA,NA,NA,NA,NA,NA,NA,63.772,60.717,67.181,NA,0.308145135641098,NA,NA,NA,"Americas","South America",0.783,1.798,0.539,1.156,0.953,1.893,-1.794,1.276,1.148,0,0,0.667,0.667,0,0,1,0,0.333,0,0,0.333,0,0,0.345,0.53,-0.806,1.442,1.363,-0.865,-0.773,0.475,0.288,0.523,0.951,0.494,1.348,0.171,0.109,-0.762,-1.943,-0.581,0.49
"GUY","GUYANA",2000,6,1,931.796651718955,2.53149840375497,98.2578506469727,NA,97.1856307983398,101.404838562012,NA,29.9832313022935,26.1,NA,0.6,NA,764832,50.1456529015522,74.6213455200195,33.1518617830032,0,15.5078378964417,99935661.315918,NA,NA,NA,NA,3.18737936,NA,148,64.075,61.016,67.486,NA,NA,85.6022953987122,NA,1.765977248429,"Americas","South America",0.856,2.452,0.539,1.156,0.953,1.893,-1.794,1.276,1.148,0,0,0.75,0.75,0,0,1,0,0.25,0,0,0.25,0,0.25,0.34,0.529,-0.806,1.442,1.363,-0.865,-0.773,0.475,0.288,-0.25,0.951,1.028,1.348,0.171,0.109,-0.762,-1.943,-0.581,0.49
"GUY","GUYANA",2001,6,1,931.574723847673,-0.0238171999086479,96.9906692504883,NA,90.129508972168,79.476188659668,NA,29.7373837926656,NA,NA,1,NA,764477,50.1018343259509,75.1719055175781,34.2996226494298,0,12.9135305064194,101575325.012207,NA,NA,NA,NA,3.05506778,NA,134,64.38,61.285,67.837,NA,NA,NA,NA,2.01794562341177,"Americas","South America",0.856,2.452,0.539,1.156,0.953,1.893,-1.794,1.276,1.148,0,0,0.75,0.75,0,0,1,0,0.25,0,0,0.25,0,0.25,0.356,0.515,0.388,1.442,0.972,-0.865,-0.773,0.475,0.288,-0.25,0.379,1.028,1.348,0.171,0.109,-0.762,-1.414,-0.581,0.458
"GUY","GUYANA",2002,6,1,950.866932470993,2.07092443895833,NA,NA,NA,NA,NA,30.8816641067377,26.1,NA,1.5,NA,763652,50.0606297109154,75.7101211547851,34.5281129320535,0,12.7851274638831,73537185.6689453,NA,NA,NA,NA,3.19353795,NA,173,64.183,61.189,67.51,NA,NA,NA,NA,2.29328668097935,"Americas","South America",0.856,2.452,0.539,1.156,0.953,1.893,-1.794,1.276,1.148,0,0,0.75,0.75,0,0,1,0,0.25,0,0,0.25,0,0.25,0.362,0.531,0.388,1.442,0.972,-0.865,-0.773,0.475,0.288,-0.25,0.379,1.028,0.952,0.171,0.109,-0.762,-1.414,-0.581,0.464
"GUY","GUYANA",2003,6,1,973.742598054188,2.40576938812548,96.3386611938477,NA,76.8559036254883,70.6137924194336,91.33466,32.1128109729009,NA,NA,2.4,NA,763101,50.0544488868446,76.242057800293,35.3974622390049,0,16.9482275121693,82585906.9824219,NA,NA,NA,NA,3.26884198,NA,171,64.117,61.099,67.48,NA,NA,NA,NA,2.19971682743689,"Americas","South America",0.87,2.452,0.974,1.156,0.953,1.893,-1.794,1.276,1.148,0,0,0.75,0.75,0,0,1,0,0.25,0,0,0.25,0,0.25,0.373,0.531,0.388,1.442,0.972,-0.865,-0.773,0.475,0.288,-0.25,0.379,1.028,0.952,0.171,0.109,-0.762,-1.414,-0.581,0.464
"GUY","GUYANA",2004,6,1,1033.31030902188,6.11739807693789,NA,NA,NA,NA,NA,31.4937319776355,25.31799,NA,3.7,NA,762418,50.0838122919448,76.7737655639648,34.8625579676053,0,21.1992807952769,126631927.490234,NA,NA,NA,NA,3.43770432,NA,152,64.214,61.074,67.736,NA,NA,NA,NA,2.80932483375126,"Americas","South America",0.87,2.452,0.974,1.156,0.953,1.893,-1.794,1.276,1.148,0,0,0.75,0.75,0,0,1,0,0.25,0,0,0.25,0,0.25,0.372,0.531,0.388,1.442,0.972,-0.865,-0.773,0.475,0.288,-0.25,0.379,1.028,0.952,0.171,0.109,-0.762,-1.414,-0.581,0.464
"GUY","GUYANA",2005,6,1,1084.06541388904,4.91189378679521,101.88932800293,NA,96.6982116699219,97.8877868652344,NA,28.8858697300346,NA,NA,5.7,NA,760914,50.1126277082561,77.5,37.9228861002105,0,20.9115520318379,128366836.547852,NA,NA,NA,NA,3.79409742,NA,151,64.392,61.398,67.704,NA,NA,NA,NA,1.41048583687429,"Americas","South America",0.87,2.452,0.974,1.156,0.953,1.893,-1.794,1.276,1.148,0,0,0.6,0.6,0,0.2,1,0,0.2,0,0,0.2,0,0.2,0.371,0.531,0.388,1.442,0.972,-0.865,-0.773,0.475,0.288,-0.25,0.379,1.028,0.952,0.171,0.109,-0.762,-1.414,-0.581,0.464
"GUY","GUYANA",2006,6,1,3135.60553528326,189.245048786715,NA,NA,99.0534896850586,97.8739624023438,NA,34.0002671058965,23.67077,NA,8.9,NA,758966,50.1368307185951,73.3825878594249,40.2662192140463,0,9.70635226744027,157928329.467773,NA,NA,NA,NA,3.93144464,NA,163,64.848,61.943,68.032,NA,NA,87.1371150016785,NA,0.805815134799291,"Americas","South America",0.87,2.452,0.974,1.156,0.953,1.893,-1.794,1.276,1.148,0,0,0.6,0.6,0,0.2,1,0,0.2,0,0,0.2,0,0.2,0.371,0.532,0.388,1.442,0.806,-0.865,-0.773,0.475,0.288,-0.25,0.379,1.028,0.952,0.171,0.109,-0.762,-1.414,-0.581,0.473
"GUY","GUYANA",2007,6,1,3608.28685240188,15.0746422596782,98.7052307128906,NA,94.970817565918,97.196159362793,NA,30.3847427538396,NA,NA,13.8,NA,756861,50.159144149322,78.428207397461,40.585736957635,0,10.8075151625848,90339233.3984375,NA,NA,NA,NA,4.28126192,NA,133,65.462,62.514,68.689,NA,NA,NA,NA,0.914399668478094,"Americas","South America",0.87,2.452,0.974,1.156,0.953,1.893,-1.733,1.276,1.148,0,0,0.6,0.6,0,0.2,1,0,0.2,0,0,0.2,0,0.2,0.371,0.532,0.388,1.442,0.806,-0.865,-0.773,0.475,0.288,-0.25,0.379,1.028,0.952,0.171,0.109,-0.762,-1.414,-0.581,0.491
"GUY","GUYANA",2008,6,1,4008.9628671603,11.1043282074901,100.129516601562,NA,97.3001937866211,96.1364364624023,92.743,31.7275647737363,22.02354,NA,18.2,NA,754606,50.1812866582031,79.0181579589844,39.5224900126455,0,10.3635572947513,129690093.994141,NA,NA,NA,NA,4.20242214,NA,143,65.721,62.744,68.979,NA,NA,NA,NA,1.00888107540392,"Americas","South America",0.877,2.452,1.069,1.156,0.953,1.893,-1.733,1.276,1.148,0,0,0.6,0.6,0,0.2,1,0,0.2,0,0,0.2,0,0.2,0.369,0.532,0.388,1.442,0.806,-0.865,-0.773,0.475,0.288,-0.25,0.379,1.028,0.952,0.171,0.109,-0.762,-1.414,-0.581,0.491
"GUY","GUYANA",2009,6,1,4209.13230624565,4.99304797071214,97.6101226806641,NA,100.228286743164,99.4500579833984,88.01357,29.4241191257626,NA,NA,23.9,NA,752094,50.2047616388377,77.6,40.9796836302752,0,10.7158376277662,123693862.915039,NA,NA,NA,37.6223449707031,4.35117149,NA,164,66.03,63.006,69.349,NA,NA,94.2403674125671,90.3890609741211,0.981015648111865,"Americas","South America",0.885,2.452,1.069,1.156,1.094,1.893,-1.733,1.276,1.148,0,0,0.6,0.6,0,0.2,1,0,0.2,0,0,0.2,0,0.2,0.372,0.532,0.388,1.442,0.806,-0.865,-0.773,0.475,0.288,-0.25,0.379,1.028,0.952,0.171,0.109,-0.762,-1.414,-0.581,0.491
"GUY","GUYANA",2010,6,1,4581.76179693492,8.85288139164335,100.620507153069,NA,96.13921217547,94.6071056590672,91.70702,28.5284323037662,20.37632,NA,29.9,NA,749256,50.2314295781415,80.2581329345703,41.5645777782864,0,14.592203974554,108841934.204102,NA,NA,NA,NA,4.21897697,NA,150,66.204,63.066,69.672,NA,NA,NA,NA,0.905210395614708,"Americas","South America",0.885,2.452,1.069,1.156,1.094,1.893,-1.708,1.276,1.148,0,0,0.6,0.6,0,0.2,1,0,0.2,0,0,0.2,0,0.2,0.371,0.544,0.372,1.442,0.806,-0.829,-0.806,0.475,0.205,-0.25,0.3,0.942,0.952,0.171,0.109,-0.762,-1.414,-0.581,0.494
"GUY","GUYANA",2011,6,1,4947.22170589917,7.97640569635752,104.945060789465,NA,103.570178508925,101.437545300797,93.15013,25.6836014005978,NA,NA,30,NA,746153,50.2610054506247,80.9021530151367,42.7997615212712,0,16.5317662843372,103567367.553711,NA,NA,NA,NA,4.17213488,NA,145,66.469,63.252,70.035,NA,NA,NA,NA,0.878175345601621,"Americas","South America",0.888,2.542,1.17,1.156,1.094,1.893,-1.708,1.771,1.148,0,0,0.6,0.6,0,0.2,1,0,0.2,0,0,0.2,0,0.2,0.372,0.541,0.372,1.442,0.84,-0.829,-0.806,0.475,0.205,-0.25,0.3,0.942,0.952,0.171,0.109,-0.762,-1.414,-0.503,0.469
"GUY","GUYANA",2012,6,1,5444.39751913913,10.0495963754185,105.236896620854,NA,105.386503067485,103.259485612427,93.09037,25.4400079005114,18.7291,NA,30.5,NA,746288,50.3704329019991,81.5581893920899,43.0016644065102,0,16.5328031367272,121663253.78418,NA,NA,NA,NA,3.7081871,1.73,148,66.443,63.188,70.061,NA,NA,NA,NA,0.825543220373685,"Americas","South America",0.888,2.542,1.17,1.156,1.094,1.893,-1.708,1.771,1.148,0,0,0.6,0.6,0,0.2,1,0,0.2,0,0,0.2,0,0.2,0.373,0.538,0.372,1.442,0.84,-0.829,-0.806,0.475,0.205,-0.25,0.3,0.942,0.952,0.171,0.109,-0.762,-1.414,-0.503,0.468
"GUY","GUYANA",2013,6,1,5556.91231156932,2.0666160403361,NA,NA,NA,NA,NA,25.6475733667273,NA,NA,31,NA,750021,50.5561170205674,82.2232360839844,42.9589903299137,0,13.9424805340938,106591911.315918,NA,NA,NA,NA,3.80231309,1.72,130,66.71,63.298,70.499,NA,NA,NA,NA,0.843693300095089,"Americas","South America",0.919,2.588,1.591,1.144,1.416,1.893,-1.931,1.905,1.09,0,0,0.6,0.6,0,0.2,1,0,0.2,0,0,0.2,0,0.2,0.391,0.526,0.372,1.768,0.84,-0.829,-0.539,0.475,0.205,-0.25,0.3,0.713,0.952,0.208,0.614,-0.762,-1.132,-0.613,0.487
"GUY","GUYANA",2014,6,1,5472.68820452237,-1.51566377737503,NA,NA,NA,NA,NA,24.5940865009998,17.08187,NA,32,NA,754229,50.7360496613098,86.9,44.7833250406031,0,10.7965827875901,149422561.645508,NA,NA,NA,31.7461833953857,3.94755435,1.74,100,67.334,63.843,71.173,NA,NA,93.1546628475189,93.2787299156189,0.951652170035393,"Americas","South America",0.919,2.588,1.591,1.144,1.416,1.893,-1.931,1.905,1.09,0,0,0.6,0.6,0,0.2,1,0,0.2,0,0,0.2,0,0.2,0.39,0.525,0.372,1.768,0.84,-0.829,-0.539,0.475,0.205,-0.25,0.3,0.713,0.952,0.208,0.614,-0.762,-1.063,-0.613,0.487
