"countrycode","country","year","polity5","democracy","gdppc","gdppc_growth","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_libdem","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"EGY","EGYPT",1990,-6,0,735.982935028025,4.98478415712915,86.7183074951172,NA,NA,NA,NA,18.5125262004175,NA,NA,0,13.2348643006263,58396618,49.4477402783839,93.9564666748047,49.6294366388309,16.9450404713831,17.9211287120304,NA,NA,NA,NA,NA,2.0708999634,NA,62.513,60.763,64.22,NA,NA,NA,NA,3.4676995357893,"Africa","Northern Africa",0.316,-0.616,-0.441,-0.975,-0.174,-0.254,-0.527,-0.854,-0.573,0.1,0.2,0.7,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.165,0.653,-1.138,-1.608,-1.261,-1.604,-2.14,1.421,-0.322,-0.561,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.653
"EGY","EGYPT",1991,-6,0,622.829605007867,-15.3744502263289,89.3989562988281,NA,NA,NA,NA,16.9866672,NA,NA,NA,14.7377777777778,60028997,49.3760548860069,94.3186492919922,48.6675535111111,11.7662441097498,12.9306376458796,NA,NA,NA,NA,NA,2.0241999626,NA,63.059,61.306,64.781,NA,NA,NA,NA,3.61174470420041,"Africa","Northern Africa",0.316,-0.616,-0.441,-0.975,-0.174,-0.254,-0.527,-0.854,-0.573,0.1,0.2,0.7,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.162,0.674,-1.138,-1.608,-1.261,-1.604,-2.14,1.421,-0.322,-0.561,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.763
"EGY","EGYPT",1992,-6,0,680.79923864551,9.3074627749769,81.7497100830078,NA,NA,NA,NA,15.5859094176851,NA,NA,NA,18.4802300503235,61480660,49.3470751721423,93.4,47.2207045291157,11.1221302701088,12.1351588413858,NA,NA,NA,NA,NA,2.0004000664,NA,63.585,61.817,65.325,NA,NA,NA,NA,3.21550063172359,"Africa","Northern Africa",0.316,-0.616,-0.441,-0.975,-0.174,-0.254,-0.527,-0.854,-0.573,0.1,0.2,0.7,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.162,0.674,-1.138,-1.608,-1.261,-1.604,-2.14,1.421,-0.322,-0.561,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.763
"EGY","EGYPT",1993,-6,0,740.334217356418,8.74486564194114,82.6517715454102,NA,NA,NA,NA,15.7390463917526,NA,NA,0.000976,18.764175257732,62915681,49.3192126350697,95.0389404296875,47.2893041237113,9.87234453989827,10.7877785784954,NA,NA,NA,NA,NA,1.9292999506,NA,64.147,62.344,65.929,NA,NA,NA,NA,3.09773699249923,"Africa","Northern Africa",0.316,-0.616,-0.441,-0.975,-0.174,-0.254,-0.527,-0.854,-0.573,0.1,0.2,0.7,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.163,0.67,-1.138,-1.608,-0.356,-1.604,-2.14,1.421,-0.322,-0.561,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.745
"EGY","EGYPT",1994,-6,0,807.303537230487,9.04582258985715,91.8712005615234,NA,NA,NA,87.3875,15.7142857142857,NA,NA,0.00638,19.0474285714286,64285589,49.3071020940634,95.3914413452148,46.9068571428571,7.89742762113067,8.80666206209043,NA,NA,NA,NA,NA,NA,NA,64.663,62.813,66.498,NA,NA,NA,NA,3.15393465100637,"Africa","Northern Africa",0.316,-0.616,-0.441,-0.975,-0.174,-0.254,-0.527,-0.854,-0.573,0.1,0.2,0.7,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.16,0.628,-1.138,-1.608,-0.356,-1.604,-0.898,1.421,-0.322,-0.561,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.69
"EGY","EGYPT",1995,-6,0,916.326617700876,13.5045959100341,85.2725677490234,NA,NA,NA,NA,15.7107843137255,NA,NA,0.0313,17.6230392156863,65652622,49.2984301525688,95.5,47.6764705882353,7.50906073379094,8.46293557504675,NA,NA,NA,62.6030731201172,NA,NA,NA,65.214,63.311,67.109,NA,NA,50.4955172538757,31.4076602458954,3.08203623414837,"Africa","Northern Africa",0.316,-0.616,-0.441,-0.975,-0.174,-0.254,-0.196,-0.854,-0.573,0.1,0.2,0.7,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.161,0.63,-1.138,-1.608,-1.853,-1.604,-0.898,1.421,-0.322,-0.561,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.7
"EGY","EGYPT",1996,-6,0,1008.97637629447,10.1109971929069,94.1863784790039,NA,NA,NA,NA,16.1150828247602,NA,NA,0.0615,17.4629468177855,67028048,49.2934689072252,96.0658493041992,47.7336530078466,8.40318332983217,9.35519973587659,56,67,44,NA,NA,2.0999999046,NA,65.733,63.779,67.685,NA,NA,NA,NA,2.97481186979645,"Africa","Northern Africa",0.316,-0.616,-0.441,-0.975,-0.174,-0.254,-0.196,-0.854,-0.573,0.1,0.2,0.7,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.161,0.646,-1.138,-1.608,-1.853,-1.604,-0.898,1.421,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.804
"EGY","EGYPT",1997,-6,0,1146.20172117634,13.6004517158111,94.2766036987305,NA,91.0572814941406,80.672737121582,89.25208,15.7510342233923,NA,NA,0.0905,15.9646483640466,68431740,49.2923364320075,96.3816375732422,48.1519368183528,6.09921817559871,6.97273046538769,NA,NA,NA,NA,NA,2.0999999046,NA,66.207,64.186,68.231,NA,NA,NA,NA,2.84148521846447,"Africa","Northern Africa",0.284,-0.859,-0.441,-0.975,-0.174,-0.254,-0.196,-0.854,-0.573,0.1,0.2,0.7,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.16,0.646,-1.138,-1.608,-1.853,-1.604,-0.898,1.421,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.804
"EGY","EGYPT",1998,-6,0,1212.82259820477,5.81231695936186,NA,NA,NA,NA,NA,15.8844815588031,NA,NA,0.148,NA,69943294,49.2803370112938,96.679069519043,48.287891440501,3.42870521918816,4.33399828725849,NA,NA,NA,NA,NA,NA,NA,66.635,64.543,68.74,NA,0.423019379377365,NA,NA,2.65938329094369,"Africa","Northern Africa",0.332,-0.382,-0.441,-0.975,-0.604,-0.254,-0.196,-0.854,-0.573,0.1,0.2,0.7,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.159,0.646,-1.138,-1.608,-1.853,-1.604,-0.898,1.421,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.804
"EGY","EGYPT",1999,-6,0,1268.30949160496,4.57502139903413,92.2963409423828,NA,93.7387771606445,87.4282913208008,87.03368,15.9086475942783,NA,NA,0.29,NA,71520954,49.2638479067268,96.9550933837891,47.5558192457737,5.19186775765069,5.93374872989679,NA,NA,NA,NA,NA,NA,NA,67.01,64.848,69.196,NA,NA,NA,NA,2.56976747814276,"Africa","Northern Africa",0.332,-0.382,-0.441,-0.975,-0.604,-0.254,-0.196,-0.854,-0.573,0.1,0.2,0.7,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.159,0.64,-1.138,-1.608,-0.372,-1.604,-0.898,1.421,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.77
"EGY","EGYPT",2000,-6,0,1366.09274372613,7.70973116328508,90.8942489624023,NA,92.0659332275391,86.7628326416016,86.64983,15.5380770361658,42.22616,NA,0.641,NA,73083284,49.2555260653038,97.7,46.5259923551897,6.47222160611776,7.41974591133175,NA,NA,NA,43.5041732788086,4.92244291,1.96,26,67.332,65.1,69.598,NA,NA,65.8498764038086,43.8213229179382,2.55126513982739,"Africa","Northern Africa",0.303,-0.466,-0.653,-0.988,-0.604,-0.254,-0.196,-0.767,-0.573,0.1,0.2,0.8,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.157,0.63,-1.331,-0.837,-2.417,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.729
"EGY","EGYPT",2001,-6,0,1295.1374184163,-5.19403427298014,89.9948425292969,NA,89.4250869750977,85.3767166137695,87.37485,15.3512684694731,NA,NA,0.839,NA,74652029,49.2524603718407,97.4428253173828,46.457987175913,5.17066273278314,6.46938580220137,NA,NA,NA,NA,5.40030336,1.96,25,67.612,65.319,69.948,NA,NA,NA,NA,2.98556856033807,"Africa","Northern Africa",0.303,-0.466,-0.653,-0.988,-0.604,-0.254,-0.196,-0.767,-0.573,0.1,0.2,0.8,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.154,0.637,-0.055,-0.837,-2.417,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.802
"EGY","EGYPT",2002,-6,0,1116.82884626213,-13.7675407735657,89.9305725097656,NA,85.7634735107422,86.0245132446289,88.29474,15.4048561625759,36.71599,NA,2.72,13.4077593032462,76239137,49.2560441758411,97.6651306152344,45.5887833201372,5.90580704386046,7.30037527584326,NA,NA,NA,NA,5.5107379,1.94,24,67.846,65.501,70.242,NA,NA,NA,NA,3.27845479650374,"Africa","Northern Africa",0.31,-0.466,-0.653,-0.988,-0.418,-0.254,0.102,-0.767,-0.573,0.1,0.2,0.8,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.154,0.637,-0.055,-0.837,-2.417,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.802
"EGY","EGYPT",2003,-6,0,1031.27556291284,-7.66037550298102,89.916862487793,NA,84.6114807128906,82.7391967773438,89.50439,15.2867065868263,NA,NA,4.04,13.3499401197605,77853548,49.2636270184677,98.8,44.9042395209581,7.50637371077042,9.13743176464721,NA,NA,NA,38.0235862731934,5.2242527,1.95,23,68.045,65.666,70.484,NA,NA,73.2289135456085,62.2477173805237,3.17728527009726,"Africa","Northern Africa",0.31,-0.466,-0.653,-0.988,-0.418,-0.254,0.102,-0.767,-0.573,0.1,0.2,0.8,0.6,0.5,1,0,0,0.2,0.4,0.4,0.1,0.2,0,0.154,0.637,-0.055,-0.837,-2.417,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.802
"EGY","EGYPT",2004,-6,0,991.255689145253,-3.88061883814554,90.4439468383789,NA,85.3723220825195,84.1423034667969,90.66548,14.2699361219864,31.20583,NA,11.9,13.8359777457243,79477443,49.2732868963426,98.1013488769531,45.0910776839069,9.49448631419397,11.3771125904479,NA,NA,NA,NA,4.85732365,1.97,22,68.211,65.811,70.675,NA,NA,NA,NA,2.87753123653597,"Africa","Northern Africa",0.328,-0.518,-0.388,-0.988,-0.418,-0.254,0.028,-0.767,-0.573,0.1,0.2,0.8,0.6,0.6,1,0,0,0.2,0.3,0.3,0,0.1,0,0.154,0.637,-0.055,-0.837,-2.417,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.802
"EGY","EGYPT",2005,-3,0,1105.53920713903,11.5291664144013,90.4735794067383,NA,88.9254913330078,83.5653533935547,89.13222,13.9816898792943,NA,NA,12.8,14.068635097493,81101004,49.2859249929878,99.4,45.9292479108635,11.8509312061057,14.464485213491,67,78,56,33.2383193969727,4.92229176,1.92,21,68.355,65.947,70.832,NA,0.422620058059692,77.1023511886597,63.3521378040314,2.71422040657605,"Africa","Northern Africa",0.328,-0.518,-0.388,-0.988,-0.418,-0.254,0.028,-0.767,-0.573,0.083,0.167,0.833,0.667,0.583,1,0,0,0.25,0.333,0.25,0,0.083,0.083,0.155,0.639,-0.055,-0.837,-3.007,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.816
"EGY","EGYPT",2006,-3,0,1298.97900203124,17.4973256165924,92.061149597168,NA,82.9509582519531,81.605583190918,88.2461,13.2372025254978,25.69566,NA,13.7,15.8295127084345,82700403,49.3071236907999,99.04,44.6899951432734,11.7296934107586,14.8463875493972,66,75,58,NA,4.84190083,2.14,21,68.493,66.085,70.97,NA,NA,NA,NA,2.60621860261331,"Africa","Northern Africa",0.328,-0.518,-0.388,-0.988,-0.418,-0.254,0.437,-0.767,-0.573,0.083,0.167,0.833,0.667,0.583,1,0,0,0.25,0.333,0.25,0,0.083,0.083,0.155,0.655,-0.055,-1.147,-3.007,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.848
"EGY","EGYPT",2007,-3,0,1547.74170735909,19.1506333003732,93.072509765625,NA,87.790168762207,85.1869201660156,92.40917,13.4201262083781,NA,NA,16,15.3498523093448,84276225,49.337451932618,98.8195953369141,46.8939983888292,10.7818588338143,13.5101746020733,NA,NA,NA,NA,4.44493246,1.86,20,68.627,66.224,71.1,NA,0.426460802555084,NA,NA,2.37963467509709,"Africa","Northern Africa",0.324,-0.518,-0.388,-0.988,-0.439,-0.209,0.519,-0.767,-0.573,0.083,0.167,0.833,0.667,0.583,1,0,0,0.25,0.333,0.25,0,0.083,0.083,0.156,0.655,-0.055,-1.147,-3.007,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.848
"EGY","EGYPT",2008,-3,0,1896.21594269779,22.5150122712207,NA,NA,NA,NA,NA,12.6302400893356,20.1855,NA,18,15.3205248464545,85864789,49.3713220517979,99.8,46.6682970407594,12.4545677729971,15.5824855619458,NA,NA,NA,24.5031566619873,4.46634817,1.63,19,68.761,66.365,71.229,NA,0.431048631668091,82.0662319660187,70.5361843109131,2.18078548537016,"Africa","Northern Africa",0.324,-0.518,-0.388,-0.988,-0.439,-0.209,0.52,-0.767,-0.573,0.083,0.167,0.833,0.667,0.583,1,0,0,0.25,0.333,0.25,0,0.083,0.083,0.157,0.655,-0.055,-1.147,-3.007,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.848
"EGY","EGYPT",2009,-3,0,2161.63964573927,13.9975462216532,94.6571273803711,NA,90.1364822387695,88.1973114013672,93.55801,12.9979466513145,NA,NA,20,15.6613605833813,87501636,49.4026854537897,99.3794631958008,46.5660621761658,6.24755741424533,9.1307819389596,NA,NA,NA,NA,4.37870932,1.51,19,68.915,66.523,71.377,NA,0.431728214025497,NA,NA,2.03264504307225,"Africa","Northern Africa",0.3,-0.646,-0.442,-1.111,-0.484,-0.287,0.806,-0.767,-0.573,0.083,0.167,0.833,0.667,0.583,1,0,0,0.25,0.333,0.25,0,0.083,0.083,0.157,0.655,-0.055,-1.147,-3.007,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.371,-1.787,0.223,-0.416,-0.02,-0.378,0.848
"EGY","EGYPT",2010,-3,0,2455.08194645282,13.5749869915619,94.5771713256836,NA,91.1881790161133,89.6016387939453,95.94726,13.3407591579645,14.67533,NA,21.6,14.1300762473065,89196072,49.4327468878591,99.6496963500977,46.2327200397812,7.41778712942652,9.45061556541184,72,80,64,NA,4.15319157,1.43,18,69.078,66.692,71.534,NA,0.430105537176132,NA,NA,1.95296705174529,"Africa","Northern Africa",0.3,-0.646,-0.442,-1.111,-0.484,-0.287,1.371,-1.077,-0.573,0.167,0.25,0.75,0.667,0.583,1,0,0,0.25,0.25,0.25,0,0.083,0.083,0.155,0.651,-0.055,-1.147,-2.19,-1.604,-0.898,0.915,-0.322,-0.591,1.414,0.908,0.322,-1.787,0.223,-0.393,-0.02,-0.378,0.843
"EGY","EGYPT",2011,-2,0,2590.64384891965,5.52168544364452,91.0242385864258,NA,NA,NA,93.51389,13.8691050980964,NA,NA,25.6,14.0086354022318,91093059,49.448899284412,99.8531723022461,45.7160236306615,9.74186285549743,12.3388401952225,NA,NA,NA,NA,4.35707569,1.43,17,69.232,66.844,71.69,NA,0.429850667715073,NA,NA,1.83702551137618,"Africa","Northern Africa",0.357,-0.217,-0.619,-0.49,-0.338,-0.424,1.958,-0.649,0.317,0.167,0.176,0.455,0.519,0.51,0.926,0,0.295,0.103,0.176,0.25,0.074,0.083,0.157,0.124,0.538,0.144,-0.043,-0.515,-0.152,-0.189,1.005,-0.322,-0.591,1.414,1.107,0.322,0.225,-1.074,-0.561,-0.763,0.961,0.618
"EGY","EGYPT",2012,-3,0,2996.0677072015,15.6495404974682,95.6657562255859,NA,NA,NA,98.53698,11.2727652713919,9.16517,NA,26.4,12.3849047590613,93161001,49.4499404375234,99.7,51.771621185884,8.38345897037217,10.7454978351353,74,82,66,NA,4.45891809,1.41,17,69.464,67.097,71.898,NA,0.429139137268066,NA,NA,1.64817579267929,"Africa","Northern Africa",0.353,-0.246,-0.608,-0.628,-0.323,-0.424,2.098,-0.396,0.565,0.08,0.122,0.372,0.413,0.37,0.742,0.001,0.464,0.082,0.209,0.252,0.259,0.215,0.167,0.16,0.517,0.12,-0.027,-0.515,-0.564,-0.249,1.031,-0.322,-0.591,0.993,1.187,0.322,NA,NA,-0.261,-0.795,1.165,0.459
"EGY","EGYPT",2013,-4,0,3025.52563552448,0.983219713365404,95.5598602294922,NA,91.9427719116211,92.1044769287109,NA,11.2743496022361,NA,NA,29.4,13.4980649322726,95333553,49.4516888508288,99.9950942993164,52.3007390883681,7.82863019779494,9.78188256424924,72,82,63,NA,4.6710043,1.4,16,69.632,67.263,72.068,NA,0.428507417440414,NA,NA,1.61005697699419,"Africa","Northern Africa",0.206,-0.896,-1.182,-1.19,-0.852,-0.819,1.627,-1.74,-0.682,0,0.038,0.231,0.384,0.307,0.652,0.077,0.463,0.076,0.154,0.308,0.348,0.233,0.192,0.097,0.558,0.6,-0.005,-0.515,-0.564,-0.249,0.758,-0.954,-0.862,1.099,0.89,0.294,NA,NA,-0.261,-0.795,0.562,0.487
"EGY","EGYPT",2014,-4,0,3133.39102265541,3.56517842269848,94.0423736572266,NA,NA,NA,98.0269,11.3377089201878,3.655,NA,33.9,12.2201408450704,97528654,49.4605487886724,99.8,52.320985915493,6.82340013626772,8.43222797439408,NA,NA,NA,22.2435474395752,4.77415323,1.37,15,69.911,67.574,72.31,NA,0.427895158529282,93.0766761302948,83.9127004146576,1.68969483568075,"Africa","Northern Africa",0.193,-0.992,-1.131,-1.525,-1.169,-0.661,0.361,-2.733,-1.568,0,0.077,0.304,0.535,0.381,0.996,0.077,0.081,0.227,0.081,0.154,0.081,0,0.158,0.085,0.583,0.723,-0.547,-0.536,-0.73,-0.176,0.697,-0.954,-0.862,1.099,0.89,0.294,NA,NA,-0.261,-0.795,0.403,0.501
"EGY","EGYPT",2015,-4,0,3306.98159414141,5.54002262184596,NA,NA,NA,NA,NA,11.3940627685257,NA,NA,37.8,12.5192110970171,99597342,49.4830032713122,100,53.1705429845738,3.05526433674059,4.12906894708286,NA,NA,NA,NA,5.06153202,1.27,15,70.135,67.809,72.518,NA,0.427472114562988,NA,NA,1.72314742829085,"Africa","Northern Africa",0.187,-0.992,-1.209,-1.998,-1.222,-0.689,-0.075,-2.916,-1.374,0,0.077,0.308,0.538,0.385,1,0.077,0.077,0.231,0.077,0.154,0.077,0,0.154,0.095,0.547,0.514,-0.816,-1.299,-0.73,-0.176,0.745,-0.51,-0.982,1.019,1.066,0.431,NA,NA,NA,NA,0.383,0.54
"EGY","EGYPT",2016,-4,0,3270.6287768197,-1.09927486098236,95.4257583618164,NA,88.197151184082,87.8639221191406,97.45606,11.769316084742,0.89992,NA,41.2,NA,101644589,49.5031614521064,100,54.4832841219458,2.35006516963224,3.20908060820144,NA,NA,NA,NA,5.07462406,1.27,14,70.437,68.164,72.756,NA,0.427702784538269,NA,NA,1.66660515243227,"Africa","Northern Africa",0.187,-0.992,-1.209,-1.998,-1.222,-0.756,-0.192,-2.916,-1.374,0,0.077,0.308,0.538,0.385,1,0.077,0.077,0.231,0.077,0.154,0.077,0,0.154,0.123,0.589,0.656,-0.816,-1.299,-0.73,-0.176,0.745,-0.51,-0.982,1.019,1.066,0.431,-0.826,-0.173,-0.859,-0.835,0.383,0.595
"EGY","EGYPT",2017,-4,0,2395.10333299491,-26.7693310237469,95.7913284301758,NA,87.7691879272461,87.0484924316406,97.02531,10.9863806449848,NA,NA,45,NA,103696057,49.5080309562783,NA,53.1699504909872,4.12683269397819,5.69886428656261,71,76,66,NA,5.34661913,1.3,13,70.709,68.475,72.982,NA,0.424235910177231,NA,NA,1.42203170028818,"Africa","Northern Africa",0.166,-1.221,-1.148,-1.25,-1.203,-0.786,-0.894,-2.475,-0.934,0,0.077,0.308,0.538,0.385,1,0.077,0.077,0.231,0.077,0.154,0.077,0,0.154,0.116,0.602,0.822,-0.698,-1.299,-0.73,-0.176,0.745,-0.697,-0.982,1.206,1.066,0.431,-0.737,-0.173,-0.859,-0.786,0.383,0.585
"EGY","EGYPT",2018,-4,0,2484.70315630508,3.74095856641524,96.5830383300781,NA,90.4312591552734,90.8248825073242,97.03257,10.8302490249025,0.89992,NA,46.9,NA,105682094,49.5078163383099,NA,51.6422459388796,5.47658822874947,7.59656355901849,NA,NA,NA,NA,4.74892998,1.26,12,70.974,68.773,73.209,NA,0.416206657886505,NA,NA,1.24996619642133,"Africa","Northern Africa",0.167,-1.221,-1.148,-1.004,-1.312,-0.813,-0.697,-2.208,-0.981,0,0.077,0.308,0.538,0.385,1,0.077,0.077,0.231,0.077,0.154,0.077,0,0.154,0.113,0.608,0.749,-0.9,-0.791,-0.73,-0.176,0.745,-0.697,-0.982,1.206,0.624,0.431,-0.655,-0.247,-0.859,-0.786,0.383,0.547
"EGY","EGYPT",2019,NA,0,2962.98892023003,19.2492114283862,97.8171081542969,NA,92.6637725830078,93.0458374023438,NA,10.6971354538956,NA,NA,57.3,NA,107553158,49.5084249363317,NA,50.7617519656898,3.8819618632175,5.72496131230483,NA,NA,NA,NA,4.5994668,1.22,12,71.213,69.041,73.415,NA,0.424994915723801,NA,NA,1.18097179684711,"Africa","Northern Africa",0.182,-1.221,-1.148,-1.004,-0.739,-0.782,-0.697,-2.103,-0.981,0,0.091,0.364,0.545,0.455,1,0.091,0.091,0.273,0.091,0.182,0.091,0,0.182,0.121,0.593,0.749,-0.9,-0.791,-0.73,-0.283,0.745,-0.697,-0.982,1.206,1.063,0.431,-0.655,-0.247,-0.71,-0.709,0.383,0.535
"EGY","EGYPT",2020,NA,0,3511.11381026379,18.4990529762496,98.8963928222656,NA,96.2362289428711,96.92626953125,NA,11.1668239443487,0.89992,NA,71.9,NA,109315124,49.5096826675145,NA,52.0271088645451,1.85770095140202,3.25774327235436,NA,NA,NA,NA,4.15384626,1.13,11,69.79,67.691,71.958,NA,NA,NA,NA,1.12247550332399,"Africa","Northern Africa",0.135,-1.505,-1.379,-1.004,-1.023,-0.647,-1.125,-2.314,-0.981,0,0.091,0.364,0.545,0.455,1,0.091,0.091,0.273,0.091,0.182,0.091,0,0.182,0.121,0.603,0.749,-0.873,-1.361,-0.73,-0.283,0.745,-0.697,-0.982,1.206,0.934,0.431,-0.655,-0.247,-0.86,-0.683,0.447,0.533
"IRN","IRAN",1960,-10,0,195.577527212584,NA,NA,NA,NA,NA,NA,25.9006015324091,NA,NA,NA,NA,21470434,48.7861912805302,NA,43.5113011730159,NA,NA,NA,NA,NA,NA,NA,0.92567503452301,NA,43.297,43.938,42.614,NA,NA,NA,NA,2.29490883301967,"Asia","Southern Asia",0.089,-1.857,-1.945,-0.804,-1.151,-0.447,0.211,-0.715,-0.056,0.833,0.5,0.333,0.333,0.5,1,0,0,0,0,0.167,0,0,0.833,0.066,0.785,-0.355,-1.578,NA,-0.36,-0.538,-1.322,-1.27,0.245,-1.28,-1.49,0.177,0.03,-0.477,-0.88,-0.421,0.773,0.462
"IRN","IRAN",1961,-10,0,200.081529294826,2.30292413777497,NA,NA,NA,NA,NA,24.9025684268599,NA,NA,NA,NA,22125726,48.7572339999148,NA,42.9205058375011,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9,44.512,43.247,NA,NA,NA,NA,2.34664218166081,"Asia","Southern Asia",0.089,-1.857,-1.945,-0.804,-1.151,-0.447,0.211,-0.715,-0.056,0.833,0.5,0.333,0.333,0.5,1,0,0,0,0,0.167,0,0,0.833,0.068,0.779,-0.247,-1.578,NA,-0.36,-0.538,-1.322,-1.27,0.245,-1.28,-1.49,0.177,0.03,-0.477,-0.88,-0.421,0.773,0.461
"IRN","IRAN",1962,-10,0,205.786809657214,2.85147778632835,NA,NA,NA,NA,NA,23.8274964085167,NA,NA,NA,NA,22807907,48.7279126488897,NA,42.5146436596206,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.769,44.411,43.084,NA,NA,NA,NA,2.30741087712102,"Asia","Southern Asia",0.079,-1.857,-2.255,-0.804,-1.151,-0.447,0.692,-0.715,-0.056,0.833,0.5,0.333,0.333,0.5,1,0,0,0,0,0.167,0,0,0.833,0.072,0.777,-0.247,-1.578,NA,-0.36,-0.538,-1.322,-1.27,0.468,-1.28,-1.49,0.177,0.03,-0.477,-0.88,-0.421,0.773,0.461
"IRN","IRAN",1963,-10,0,209.559376274185,1.83324024666843,NA,NA,NA,NA,NA,22.2572181404878,NA,NA,NA,NA,23519005,48.6991839706151,NA,42.666863035831,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.105,45.642,44.527,NA,NA,NA,NA,2.59035696447359,"Asia","Southern Asia",0.047,-2.25,-2.479,-0.804,-1.919,-0.447,0.9,-0.98,-0.056,0.833,0.5,0.333,0.333,0.5,1,0,0,0,0,0.167,0,0,0.833,0.074,0.779,-0.296,-1.578,-1.295,-0.36,-0.538,-1.322,-1.057,0.468,-1.533,-1.289,0.177,0.03,-0.477,-0.88,-0.421,0.018,0.613
"IRN","IRAN",1964,-10,0,221.731727810658,5.80854541223048,NA,NA,NA,NA,NA,20.7660664996449,NA,NA,NA,NA,24262859,48.6719557658065,NA,44.0341754190766,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.735,46.224,45.206,NA,NA,NA,NA,2.88182674775756,"Asia","Southern Asia",0.047,-2.539,-2.342,0.595,-0.873,-0.183,1.786,-1.479,-0.534,0.833,0.5,0.333,0.333,0.5,1,0,0,0,0,0.167,0,0,0.833,0.082,0.782,-0.296,-1.578,-1.295,-0.36,-0.538,-1.322,-1.057,0.468,-1.407,-1.289,0.177,0.03,-0.477,-0.88,-0.421,0.018,0.685
